,timeStamp,price
283,Jan 11 2023,12.51283159866884
284,Jan 11 2023,12.538854906664728
285,Jan 11 2023,12.49050989888606
286,Jan 11 2023,12.452603610041336
287,Jan 11 2023,12.37605026464423
288,Jan 11 2023,12.499959194051263
289,Jan 11 2023,12.455463466482279
290,Jan 11 2023,12.425386406063696
291,Jan 11 2023,12.45273757527087
292,Jan 11 2023,13.772758443500287
293,Jan 11 2023,14.518660007695518
294,Jan 11 2023,14.504204944120197
295,Jan 11 2023,14.627439315233026
296,Jan 11 2023,15.534914370335864
297,Jan 12 2023,15.937927764777799
298,Jan 12 2023,15.980170237927815
299,Jan 12 2023,16.061926524164193
300,Jan 12 2023,15.864211488591383
301,Jan 12 2023,15.990256514953158
302,Jan 12 2023,15.890604332085658
303,Jan 12 2023,15.702241574284672
304,Jan 12 2023,15.442979088703481
305,Jan 12 2023,15.336973065699546
306,Jan 12 2023,15.387656487213016
307,Jan 12 2023,15.346674490350074
308,Jan 12 2023,15.219537580219324
309,Jan 12 2023,15.208409359949691
310,Jan 12 2023,15.262518110976611
311,Jan 12 2023,15.56114699969441
312,Jan 12 2023,14.864782307204782
313,Jan 12 2023,15.00050898104785
314,Jan 12 2023,14.918812534701264
315,Jan 12 2023,15.53609598846095
316,Jan 12 2023,15.383245050718525
317,Jan 12 2023,15.386462395917272
318,Jan 12 2023,15.355283504509456
319,Jan 12 2023,15.355846629038949
320,Jan 12 2023,15.301978243501775
321,Jan 13 2023,15.466484062068272
322,Jan 13 2023,15.138193335549072
323,Jan 13 2023,15.182335951477443
324,Jan 13 2023,15.233093087452314
325,Jan 13 2023,15.422070726705655
326,Jan 13 2023,15.462125065216311
327,Jan 13 2023,15.31493448337196
328,Jan 13 2023,15.390753540084418
329,Jan 13 2023,15.522441376837813
330,Jan 13 2023,15.653475707708488
331,Jan 13 2023,15.921376843213269
332,Jan 13 2023,15.82438861795021
333,Jan 13 2023,15.666148326712177
334,Jan 13 2023,15.487991383568545
335,Jan 13 2023,15.455630661749957
336,Jan 13 2023,15.525758601362812
337,Jan 13 2023,15.689621815609478
338,Jan 13 2023,15.432306145711657
339,Jan 13 2023,15.520352086283173
340,Jan 13 2023,15.51744498066738
341,Jan 13 2023,15.610638977169543
342,Jan 13 2023,15.883244824083981
343,Jan 13 2023,15.92541634136692
344,Jan 13 2023,16.029126164540944
345,Jan 14 2023,15.971774047074895
346,Jan 14 2023,16.312125241280125
347,Jan 14 2023,16.665596719570136
348,Jan 14 2023,16.775659069205023
349,Jan 14 2023,16.674519599273964
350,Jan 14 2023,16.775956121488072
351,Jan 14 2023,17.18493015111869
352,Jan 14 2023,17.619232573274743
353,Jan 14 2023,17.55722090348511
354,Jan 14 2023,18.132882456742134
355,Jan 14 2023,16.787337995375907
356,Jan 14 2023,16.790250966133122
357,Jan 14 2023,16.997007181920736
358,Jan 14 2023,17.080010302463137
359,Jan 14 2023,17.07756887722472
360,Jan 14 2023,17.00755058502983
361,Jan 14 2023,17.009381329991264
362,Jan 14 2023,16.959440509651035
363,Jan 14 2023,16.85400583063514
364,Jan 14 2023,16.764449910586443
365,Jan 14 2023,16.776110629955674
366,Jan 14 2023,16.865311239642164
367,Jan 14 2023,16.70635536075767
368,Jan 14 2023,16.818035119135935
369,Jan 15 2023,16.92168608275532
370,Jan 15 2023,16.581720183495367
371,Jan 15 2023,16.49529172418934
372,Jan 15 2023,16.3817924619443
373,Jan 15 2023,16.509453170179253
374,Jan 15 2023,16.506304671419695
375,Jan 15 2023,16.563473021918625
376,Jan 15 2023,16.403218318168456
377,Jan 15 2023,16.319364714366525
378,Jan 15 2023,16.069745132199927
379,Jan 15 2023,16.251729975013017
380,Jan 15 2023,16.231045856143897
381,Jan 15 2023,16.40578779350885
382,Jan 15 2023,16.339116095968663
383,Jan 15 2023,16.476319074925375
384,Jan 15 2023,16.696110294649447
385,Jan 15 2023,17.003774062969693
386,Jan 15 2023,16.72884626298651
387,Jan 15 2023,16.734883757592094
388,Jan 15 2023,16.700241929451224
389,Jan 15 2023,16.837676464994644
390,Jan 15 2023,16.902520680511934
391,Jan 15 2023,16.884896393440567
392,Jan 15 2023,16.775008346119293
393,Jan 16 2023,16.81076037854123
394,Jan 16 2023,16.850399177826162
395,Jan 16 2023,17.193024967603343
396,Jan 16 2023,17.11482728253334
397,Jan 16 2023,16.794501734531682
398,Jan 16 2023,16.96217785315245
399,Jan 16 2023,17.14862214903967
400,Jan 16 2023,17.04393320701548
401,Jan 16 2023,16.922797622908508
402,Jan 16 2023,16.423502053022354
403,Jan 16 2023,16.580173653909384
404,Jan 16 2023,16.632924038383987
405,Jan 16 2023,16.53584967036698
406,Jan 16 2023,16.486994517593665
407,Jan 16 2023,16.525930452843532
408,Jan 16 2023,16.546183666082925
409,Jan 16 2023,16.558586084024842
410,Jan 16 2023,16.511734766934683
411,Jan 16 2023,16.650525674909474
412,Jan 16 2023,16.749557971531306
413,Jan 16 2023,16.840131170995203
414,Jan 16 2023,16.832583734914625
415,Jan 16 2023,16.791542959875294
416,Jan 16 2023,16.737159525801385
417,Jan 17 2023,16.73396318784212
418,Jan 17 2023,17.002630777700876
419,Jan 17 2023,16.858883219382182
420,Jan 17 2023,16.800582898353344
421,Jan 17 2023,16.904150843930992
422,Jan 17 2023,16.94867676120525
423,Jan 17 2023,16.92852589427428
424,Jan 17 2023,16.79745367312895
425,Jan 17 2023,16.84554895061162
426,Jan 17 2023,16.93741410675168
427,Jan 17 2023,16.88645029304097
428,Jan 17 2023,16.838924895314292
429,Jan 17 2023,16.89586714525576
430,Jan 17 2023,16.893716174141076
431,Jan 17 2023,16.745945627847636
432,Jan 17 2023,17.460883879276274
433,Jan 17 2023,17.732195207962334
434,Jan 17 2023,17.601982222213223
435,Jan 17 2023,17.419563388991367
436,Jan 17 2023,17.617603136851756
437,Jan 17 2023,17.59752432990959
438,Jan 17 2023,17.542395926737377
439,Jan 17 2023,17.4770560388304
440,Jan 17 2023,17.16948801120781
441,Jan 18 2023,17.117965887199777
442,Jan 18 2023,17.124144720940887
443,Jan 18 2023,17.165766761413266
444,Jan 18 2023,17.188090986183514
445,Jan 18 2023,17.2772961190453
446,Jan 18 2023,17.369890654471728
447,Jan 18 2023,17.33462274701631
448,Jan 18 2023,17.163025822235188
449,Jan 18 2023,17.195858896482925
450,Jan 18 2023,16.978460223686078
451,Jan 18 2023,17.00539065834374
452,Jan 18 2023,16.850454108559344
453,Jan 18 2023,16.87307117052475
454,Jan 18 2023,16.963185235896134
455,Jan 18 2023,17.153671659807095
456,Jan 18 2023,17.256251027852837
457,Jan 18 2023,16.408419120238854
458,Jan 18 2023,16.005414567856665
459,Jan 18 2023,16.38641016285246
460,Jan 18 2023,16.416572352706115
461,Jan 18 2023,16.35050760367609
462,Jan 18 2023,16.090622499391184
463,Jan 18 2023,16.12472391608477
464,Jan 18 2023,16.06637992528606
465,Jan 19 2023,15.834599671630698
466,Jan 19 2023,15.852578305446773
